Token,Lemma
Karl,Karl
Alogarwder,Alogarwder
trügt,trügen
die,der
Stadt,Stadt
reichen,reichen
Flaggen-,Flaggen
schmal,schmal
",",--
Am,an
Fuße,Fuß
des,der
Neiterdenkmmls,Neiterdenkmml
des,der
Großhergogs,Großhergog
auf,auf
dem,der
Serlsplaß,Serlsplaß
legten,legen
im,in
Laufs,Laufs
des,der
DBrmittags,DBrmittag
gahlroiche,gahlroich
Korpo»-,Korpo»-
rationen,ration
pvachtvolle,pvachtvoll
AKrangspinden,AKrangspind
nieder,nieder
.,--
U.,U.
a.,a.
die,der
Shakssprart,Shakssprart
»,--
Gesedschaft,Gesedschaft
",",--
die,der
GPiFer-Stistung,GPiFer-Stistung
",",--
die,der
Stadt,Stadt
Weimar,Weimar
",",--
Die,der
Feier,Feier
im,in
großhorgoglichen,großhorgoglich
Hofthuater,Hofthuater
",",--
an,an
wilher,wilh
das,der
Großherzog-,Großherzog
paar,paar
",",--
Prinzsssin,Prinzsssin
Maris,Maris
Neuß,Neuß
als,als
lekhs,lekhs
Tochter,Tochter
des,der
Großherzogs,Großherzog
«,--
Karl,Karl
Aleyemder,Aleyemder
umd,umd
verschiodene,verschioden
Familinmitglioder,Familinmitgliod
des,der
Fürsten,Fürst
»,--
häuses,häuses
",",--
sowie,sowie
das,der
gefamte,gefamt
Stantomintstavinem,Stantomintstavinem
",",--
der,der
Landtag,Landtag
",",--
das,der
Offigivrskorps,Offigivrskorps
",",--
der,der
Gemeinderat,Gemeinderat
der,der
Stadt,Stadt
Weimar,Weimar
und,und
BDertveter,BDertveter
olfer,olf
Korporationen,Korporation
",",--
deren,der
Schöpfer,Schöpfer
der,der
Großherzog,Großherzog
gewesen,sein
",",--
veil,Veil
»,--
nahmen,nehmen
",",--
wurde,werden
mit,mit
einem,ein
weihevolten,weihevolt
Orgälspiel,Orgälspiel
eingeleitet,einleiten
.,--
In,in
Veoviretung,Veoviretung
des,der
erkrankten,erkrankt
Geheimrats,Geheimrat
Dr.,Dr.
Guken-Zena,Guken-Zena
htelt,hteln
Prof.,Prof.
Dr.,Dr.
Rein-Jena,Rein-Jena
",",--
der,der
dergöitige,dergöitig
Prorektor,Prorektor
dex,dex
Umiversität,Umiversität
",",--
die,der
Ge,Ge
»,--
benkrode,benkrode
",",--
in,in
welcher,welcher
er,er
dex,dex
Persönlichkeit,Persönlichkeit
",",--
dem,der
Charakter,Charakter
",",--
der,der
Regendentättgkeit,Regendentättgkeit
und,und
der,der
Verdienste,Verdienst
des,der
Fügsion,Fügsion
um,um
Kunst,Kunst
und,und
Wissenschaft,Wissenschaft
für,für
das,der
Reich,Reich
gereccht,gerecchen
wuvde,Wuvde
",",--
Orgelspiel,Orgelspiel
:,--
schloß:-die,schloß:-die
Feier,Feier
",",--
.,--
*,*
Lr,Lr
"""",--
?,--
 , 
Die,der
Wiedereröffnung,Wiedereröffnung
ves,ver
Lauchfto,Lauchfto
7,7
Theaters,Theater
",",--
in,in
dem,der
M,M
EE,EE
an,an
uh,uh
RS,RS
REfe,REfe
ele,ele
ist,sein
",",--
ersolgte,ersolgen
",",--
wie,wie
uns,uns
gemeldet,melden
wird,werden
",",--
am,an
Sonntag,Sonntag
',--
mit,mit
einer,ein
tats,tats
»,--
gezeichneten,gezeichnet
Aufführung,Aufführung
von,von
Goethes,Goethe
„,--
Gr,Gr
/,--
Inislpe-,Inislpe
und,und
Kleists,Kleist
„,--
Berbrocener,Berbrocener
Krug,Krug
“,--
dur,dur
<,<
Mitglieder,Mitglied
des,der
Hal,Hal
leschenStabt-,leschenStabt-
theaters,Theater
unter,unter
Leitung,Leitung
Direkior,Direkior
Sachses,Sachs
",",--
-,--
S,S
achse,achse
selbst,selbst
bot,bieten
als,als
Dorsrichter,Dorsrichter
Adam,Adam
ein,ein
Kavinettstü><hen,Kavinettstü><hen
",",--
Der,der
ankehnliche,ankehnlich
Rein,Rein
»,--
.,--
ertrag,Ertrag
der,der
Borstellung,Borstellung
kommt,kommen
dem,der
Nationalen,national
Fraugndienst,Fraugndienst
Halle,Halle
zugute,zugute
",",--
Die,der
Aufführung,Aufführung
wird,werden
zugunsten,zugunsten
der,der
Luttewdorff,Luttewdorff
/,--
pende,pende
wiederholt,wiederholen
",",--
|,|
|,|
;,--
 , 
Urs,Urs
den,der
Theatern,Theater
",",--
Im,in
Deutschen,deutsch
Künstler,Künstler
»,--
T,T
WENN,WENN
ING,ING
ie,ie
Erstqau,Erstqau
jm,jm
stattfinden,stattfinden
.,--
ms,ms
 , 
st,st
eater,eater
fält,falten
Aufführung,Aufführung
von,von
„,--
Elublovie,Elublovie
“,--
aus,aus
.,--
Infolzzdessen,Infolzzdessen
kann,können
von,von
Kozebues,Kozebues
„,--
Wirrwarr,Wirrwarr
“,--
schon,schon
am,an
Freitag,Freitag
 , 
Ee,Ee
Pda,Pda
DIES,DIES
ats,ats
vn,vn
8tn406,8tn406
Spapfeten,Spapfet
[,[
g,g
iffwur,iffwur
ver,ver
.,--
3,3
e|,e|
ir,ir
orbft,orbft
",",--
melt,melen
Boginn,Boginn
der,der
Spioseit,Spioseit
an,an
.,--
Pin,Pin
],]
Wr,Wr
de,de
dn,dn
5,5
 , 
an,an
.,--
1Wi,1Wi
«,--
ebonf,ebonfn
;,--
zur,zu
Regie,Regie
herangezogen,heranziehen
worden,werden
.,--
PAUTMIECE,PAUTMIECE
fol,fol
van,van
 , 
An,an
das,der
Deussche,deussch
Theater,Theater
in,in
Brüffet,Brüffet
veröflichtet,veröflichten
wurde,werden
diä,diä
WMioste,WMioste
;,--
.,--
Tochter,Tochter
des,der
Breglaner,Breglaner
Phyilosopht,Phyilosopht
"""",--
Dr.,Dr.
5.,5.
nd,nd
MITTITE,MITTITE
NAPEENNN,NAPEENNN
nn,nn
1osophieprofessors,1osophieprofessor
Dr.,Dr.
Eugyn,Eugyn
Kühnymann,Kühnymann
",",--
„,--
Überhaupt,überhaupt
nicht,nicht
kennen,kennen
",",--
und,und
 , 
Pyrrhus-Sieg,Pyrrhus-Sieg
.,--
.,--
 , 
Von,von
einem,ein
militärischen,militärisch
Mitarbeiker,Mitarbeiker
",",--
 , 
Wie,wie
zicht,zichen
anders,anders
zu,zu
erwarten,erwarten
war,sein
",",--
meldet,melden
in,in
wenigen,weniger
Worten,Wort
",",--
aber,aber
darum,darum
um,um
so,so
prahlerischer,prahlerisch
",",--
der,der
italienische,italienisch
Heoresbericht,Heoresbericht
als,als
Niederlage,Niederlage
der,der
Oesterreicher,Oesterreicher
",",--
was,wer
einzig,einzig
und,und
allein,allein
durch,durch
elemen-,elemen-
dare,dar
Gewalt,Gewalt
erzwungen,erzwingen
",",--
nämlich,nämlich
die,der
Zurücknahme,Zurücknahme
unserer,unser
Verbündeten,verbündeter
vom,von
westlichen,westlich
auf,auf
das,der
östliche,östlich
PiaveUfer,PiaveUfer
",",--
Wenn,wenn
von,von
einer,ein
solchen,solcher
Zurü,Zurü
>,>
nahme,nahmen
überhaupt,überhaupt
noch,noch
die,der
Reda,Reda
Jein,Jein
dann,dann
",",--
denn,denn
bei,bei
der,der
elementaren,elementar
Wucht,Wucht
der,der
Ereignisse,Ereignis
",",--
dem,der
ungeheuren,ungeheuer
Anschwellen,Anschwellen
der,der
Piave,Piave
",",--
deren,der
Wassermassen,Wassermasse
aus,aus
dem,der
Gebirge,Gebirge
in,in
unzähligen,unzählig
Strömen,Strom
zu,zu
Tal,Tal
schossen,schießen
und,und
fich,fich
in,in
dem,der
ein,ein
Kilometer,Kilometer
breiten,breit
",",--
fast,fast
ausgetro,ausgetro
>,>
neten,net
Flußbett,Flußbett
zum,zu
Riesen,Riese
«,--
Prom,Prom
vereinigten,vereinigten
",",--
der,der
alles,alle
hinwegfegte,hinwegfegen
",",--
was,wer
die,der
Kunst,Kunst
der,der
Pio-,Pio
rwe,rwe
unter,unter
größter,groß
Selbstaufopferung,Selbstaufopferung
in,in
den,der
leßten,leßt
accht,accht
Tagen,Tag
geschaffen,schaffen
hatte,haben
",",--
ist,sein
wenig,wenig
Hoffnung,Hoffnung
",",--
daß,daß
größere,groß
Truppenmengen,Truppenmeng
Überhaupt,überhaupt
das,der
jenseitige,jenseitig
Ufer,Ufer
erreichen,erreichen
konnten,können
.,--
Hiernach,Hiernach
düfte,düfen
also,also
wohl,wohl
zu,zu
erwarden,erwarden
sein,sein
",",--
daß,daß
der,der
erlogenen,erlogen
Giegesmeldung,Giegesmeldung
der,der
Italiener,Italiener
eine,ein
zweite,zweiter
folgt,folgen
",",--
die,der
den,der
Versuch,Versuch
),--
machen,machen
wird,werden
",",--
durch,durch
Gefangenen,gefangener
»,--
und,und
Beutezahlon,Beutezahlon
",",--
die,der
leider,leider
zutreffen,zutreffen
werden,werden
",",--
den,der
Beweis,Beweis
zu,zu
erbringen,erbringen
",",--
daß,daß
es,es
sich,sich
um,um
einen,ein
beispiellos,beispiellos
großen,groß
Sieg,Sieg
handelt,handeln
.,--
Und,und
dennoch,dennoch
ist,sein
es,es
ein,ein
Pyrrhus-Gieg,Pyrrhus-Gieg
gewesen,sein
!,--
 , 
Wahrlich,Wahrlich
",",--
unsere,unser
wackeren,wack
Verbündeten,verbündeter
hätten,haben
nach,nach
den,der
glän-,glän
zenden,zend
Leistungen,Leistung
",",--
die,der
sie,sie
hier,hier
an,an
der,der
Piave,Piave
gezeitigt,gezeitigen
haben,haben
",",--
mehr,mehr
verdient,verdienen
",",--
als,als
so,so
vom,von
Schisal,Schisal
geschlogen,schlogen
zu,zu
werden,werden
",",--
Mit,mit
einem,ein
Schneid,Schneid
",",--
mit,mit
einer,ein
Selbstaufopferung,Selbstaufopferung
haben,haben
sie,sie
angesichts,angesichts
des,der
Feindes,Feind
den,der
Strom,Strom
überquert,überqueren
",",--
haben,haben
in,in
tagelangen,tagelang
Ichweren,Ichwer
Kämpfen,Kampf
den,der
Gegner,Gegner
wieder,wieder
und,und
wioder,wiod
geschlagen,schlagen
und,und
gleichzeitig,gleichzeitig
Brüdenköpfe,Brüdenköpf
am,an
Montello,Montello
und,und
bei,bei
Gan,Gan
Donna,Donna
di,di
Piave,Piave
attsgebaut,attsgebaut
und,und
damit,damit
die,der
Vorbedingungen,Vorbedingung
geschaffen,schaffen
",",--
die,der
allein,allein
eine,ein
künftige,künftig
Offenstoe,Offenstoe
Über,über
den,der
Strom,Strom
möglich,möglich
gemacht,machen
hätten,haben
.,--
In,in
unermid-,unermid
lier,li
Tätigkeit,Tätigkeit
hinter,hinter
der,der
Front,Front
wurden,werden
die,der
Brücken,Brücke
geschaffen,schaffen
",",--
die,der
nötig,nötig
waren,sein
",",--
um,um
den,der
vorgeschobenen,vorgeschoben
Iruppen,Iruppe
die,der
Kampf,Kampf
?,--
rast,Rast
zu,zu
erhalten,erhalten
",",--
um,um
ihnen,ihnen
Verpflegung,Verpflegung
",",--
Munition,Munition
",",--
Kriegsmaterial,Kriegsmaterial
",",--
ja,ja
felbst,felbst
die,der
schwere,schwer
Artillerie,Artillerie
nachzuführen,nachzuführen
",",--
und,und
Über,über
die,der
zahlreiche,zahlreich
Divisionen,Division
nachgeschoben,nachgeschoben
wurden,werden
",",--
um,um
in,in
diefen,dief
Stüßpundten,Stüßpundt
all-,all
mählich,mählich
die,der
Kräfte,Kraft
zu,zu
verfammeln,verfammeln
",",--
die,der
für,für
neue,neu
Gdläge,Gdlag
erforder,erford
»,--
Tich,tich
waren,sein
.,--
Auch,auch
nicht,nicht
ein,ein
einziger,einzig
Angriff,Angriff
ist,sein
den,der
Italienern,Italiener
[,[
3,3
],]
lungen,lungen
.,--
Tag,Tag
für,für
Tag,Tag
führten,führen
sie,sie
Brigade,Brigade
auf,auf
Brigade,Brigade
zum,zu
Sturm,Sturm
vor,vor
;,--
immer,immer
wieder,wieder
wurden,werden
sie,sie
unter,unter
allerschwersten,allerschwerst
Verlusten,Verlust
blutig,blutig
abgewiesen,abweisen
",",--
während,während
unsere,unser
Verbündeten,verbündeter
immer,immer
weiter,weit
ihre,ihr
Gfellungen,Gfellunge
in,in
Feindesland,Feindesland
vorschoben,vorschoben
",",--
ihre,ihr
BrüFenköpfe,BrüFenköpfe
er-,er
woiterten,woiterten
und,und
vertieften,vertiefen
.,--
 , 
Da,da
sehfe,sehfe
das,der
Regenwetter,Regenwetter
ein,ein
",",--
wie,wie
wir,wir
es,es
hier,hier
zu,zu
Londe,Londe
während,während
an,an
der,der
Norödfront,Norödfront
im,in
Gebirge,Gebirge
alle,aller
Kampfhandlungen,Kampfhandlung
vuhten,vuhen
",",--
weil,weil
es,es
unmöglich,unmöglich
schien,scheinen
",",--
in,in
diesem,dieser
Unweiter,Unweiter
zu,zu
fechten,fechten
",",--
blieben,bleiben
die,der
wackeren,wack
Berteidiger,Berteidiger
der,der
öster,öst
»,--
Teichischen,Teichisch
Stühpunkte,Stühpunkte
am,an
westlichen,westlich
Piave-Ufer,Piave-Ufer
ihrer,ihr
Pflicht,Pflicht
treu,treu
",",--
obwohl,obwohl
von,von
Stunde,Stunde
zu,zu
Stunde,Stunde
schlimmere,schlimm
Meldungen,Meldung
über,über
ihre,ihr
rÜfwärtigen,rÜfwärtig
Verbindungen,Verbindung
eintrafen,eintreffen
.,--
Drei,drei
Tage,Tag
lang,lang
kämpften,kämpfen
sie,sie
",",--
ohne,ohne
daß,daß
von,von
der,der
Etappe,Etappe
irgend,irgend
etwas,etwas
zur,zu
Ernährung,Ernährung
906,906
zur,zu
Fortfezung,Fortfezung
des,der
Kampfes,Kampf
nachgeführt,nachführen
werden,werden
konnte,können
",",--
aber,aber
sie,sie
ver,ver
»,--
trauten,trauen
auf,auf
das,der
Geschi,Geschi
>,>
d,d
und,und
die,der
bewährte,bewährt
Tüchtigkeit,Tüchtigkeit
ihrer,ihr
Pioniere,Pionier
und,und
rechneten,rechneen
mit,mit
Gicherheit,Gicherheit
darauf,darauf
",",--
daß,daß
es,es
diesen,dieser
ge,Ge
«,--
lingen,lingen
werde,werden
",",--
der,der
Elemente,Element
Herr,Herr
zu,zu
werden,werden
.,--
Es,es
war,sein
vergebens,vergebens
!,--
Hinter,hinter
ihnen,ihnen
„,--
der,der
gewaltiges,gewaltig
Strom,Strom
ward,werden
zum,zu
Meggs,Meggs
“,--
;,--
in,in
vier,vier
Kilonfeter,Kilonfeter
Breite,Breite
überflutete,überfluten
er,er
das,der
Gelände,Gelände
und,und
alles,alle
fort,fort
",",--
was,wer
an,an
Kunstbauten,Kunstbaut
seinen,sein
Wassern,Wasser
anvertraut,anvertrauen
war,sein
",",--
Blieb,Blieb
in,in
 , 
..,..
diefer,diefer
.,--
Lage,Lage
.dem,.dem
",",--
Führer,Führer
der,der
vorgeschobenen,vorgeschoben
Kräfte,Kraft
Überhaupt,überhaupt
eine,ein
 , 
andere,anderer
",",--
Wahl,Wahl
",",--
als,als
der,der
Entschluß,Entschluß
",",--
zu,zu
versuchen,versuchen
",",--
wenigstens,wenigstens
die,der
Truppen,Truppe
über,über
das,der
Wasser,Wasser
zurü&zubringen,zurü&zubringen
",",--
wo,wo
ihnen,ihnen
vorwärts,vorwärts
des,der
Gtromes,Gtrom
",",--
nachdem,nachdem
ihve,ihv
Munition,Munition
verbraucht,verbrauchen
",",--
ihre,ihr
Lebensmittel,Lebensmittel
verzehrt,verzehren
waren,sein
",",--
nicht,nicht
anderes,anderer
bevorstand,bevorstehen
",",--
als,als
der,der
Tod,Tod
oder,oder
die,der
Ge-,Ge
fangenschhaft,Fangenschhaft
.,--
Da,da
war,sein
es,es
",",--
wenn,wenn
es,es
glüdkte,glüdken
",",--
wahrlich,wahrlich
desser,dess
",",--
selbst,selbst
unter,unter
Preisgabe,Preisgabe
von,von
boträchtlichem,boträchtlich
Kriegsmatertal,Kriegsmatertal
dem,der
Vater-,Vater
lande,Land
wenigstens,wenigstens
die,der
Truppen,Truppe
zu,zu
retten,retten
.,--
Ob,ob
und,und
wie,wie
weit,weit
dies,dieser
möglich,möglich
gewesen,sein
sein,sein
wird,werden
",",--
[,[
önnen,önnen
erst,erst
die,der
kommenden,kommend
Tage,Tag
erweisen,erweisen
.,--
 , 
Jedenfalls,jedenfalls
krampft,krampfen
fich,fich
jedes,jeder
"""",--
ehrliche,ehrlich
Goldatenherz,Goldatenherz
zufammen,fammen
",",--
wenn,wenn
es,es
angesichts,angesichts
dieser,dieser
Tatsache,Tatsache
den,der
hocchßtrabenden,hocchßtrabend
italienischen,italienisch
Heeresbericht,Heeresbericht
liest,lesen
",",--
der,der
vom,von
Angriff,Angriff
",",--
vom,von
Siege,Sieg
vom,von
Montello,Montello
bis,bis
zur,zu
Mündung,Mündung
der,der
Piave,Piave
",",--
vom,von
fluchtartigen,fluchtartig
",",--
ungeordneten,ungeordnet
Rüdzug,Rüdzug
spricht,sprechen
",",--
wo,wo
totsäclich,totsäclich
in,in
hartnädiger,Hartnädiger
",",--
wäerer,wä
Verteidigung,Verteidigung
die,der
Desterreicher,Desterreicher
ausgeharrt,ausharren
haben,haben
",",--
bis,bis
zum,zu
leßten,leßt
",",--
und,und
mit,mit
blutigen,blutig
Köpfen,Kopf
die,der
Italiener,Italiener
bei,bei
jedem,jeder
Angriff,Angriff
heimgeschikt,heimgeschikt
haben,haben
",",--
dis,dis
fhnen,fhnen
die,der
Munition,Munition
ausgegangen,ausgehen
war,sein
.,--
 , 
Es,es
ist,sein
ein,ein
kragisches,kragisch
Verhängnis,Verhängnis
",",--
das,der
hier,hier
unsere,unser
Verbündeten,verbündeter
getroffen,treffen
Hat,haben
",",--
um,um
so,so
tragischer,tragisch
",",--
als,als
es,es
sie,sie
in,in
einem,ein
Augenbliä,Augenbliä
>,>
trifft,treffen
",",--
wo,wo
sie,sie
tatsählich,tatsählich
durc,durc
<,<
Ueberschhreiten,Ueberschhreit
der,der
Piave,Piave
eine,ein
Leistung,Leistung
voll-,voll-
bracht,Bracht
hatten,haben
",",--
die,der
die,der
vollste,voll
Anerkennung,Anerkennung
aller,aller
militärischen,militärisch
Kreise,Kreis
gewonnen,gewinnen
und,und
verdient,verdienen
hatte,haben
.,--
Mit,mit
welchhen,welchh
Gefühlen,Gefühl
unsere,unser
Ver,Ver
»,--
bünbeten,bünben
sich,sich
hier,hier
zum,zu
Rüd&zuge,Rüd&zuge
entschlossen,entschließen
haben,haben
",",--
können,können
wir,wir
wohl,wohl
ermessen,ermessen
",",--
wenn,wenn
wir,wir
zurückdenken,zurückdenken
an,an
die,der
Herbsttage,Herbsttage
des,der
Jahres,Jahr
4914,4914
",",--
als,als
es,es
für,für
Deutschlands,Deutschland
Heere,Heer
hieß,heißen
",",--
nach,nach
der,der
siegreichen,siegreich
",",--
schon,schon
menen,men
Schlachht,Schlachht
an,an
der,der
Marne,Marn
die,der
winkenden,winkend
Erfolge,Erfolg
preisgeben,preisgeben
und,und
den,der
Rückzug,Rückzug
antreten,antreten
",",--
weil,weil
",",--
von,von
der,der
Kampf-,Kampf
 , 
ndlung,Ndlung
unabhängig,unabhängig
",",--
widrige,widrig
Ereignisse,Ereignis
es,es
gebieterisch,gebieterisch
forderten,fordern
.,--
 , 
nd,nd
damals,damals
waren,sein
es,es
doH,doH
immerhin,immerhin
no,no
<,<
feindliche,feindlich
Truppen,Truppe
",",--
die,der
zwar,zwar
nicht,nicht
eingriffen,eingriffen
",",--
deren,der
Auftreten,auftreten
aber,aber
doch,doch
eine,ein
bedrohliche,bedrohlich
Wendung,Wendung
der,der
Lage,Lage
zeitigen,zeitigen
",",--
Hier,hier
aber,aber
an,an
der,der
Piave,Piave
hat,haben
der,der
Gegner,Gegner
nicht,nicht
das,der
Geri,Geri
hetan,hetan
",",--
um,um
den,der
Erfolg,Erfolg
zu,zu
erzwingen,erzwingen
",",--
weder,weder
der,der
Tapferkeit,Tapferkeit
seiner,sein
Truppen,Truppe
",",--
noc,noc
<,<
der,der
Genialität,Genialität
eines,ein
Führers,Führer
dankt,danken
er,er
den,der
Erfolg,Erfolg
",",--
es,es
war,sein
einzig,einzig
und,und
allein,allein
„,--
koros,koros
wmajeurg,Wmajeurg
“,--
",",--
was,was
unsere,unser
Verbündeten,verbündeter
zwang,zwingen
",",--
dem,der
Gegner,Gegner
den,der
Mo,Mo
n-,n-
tello,tello
",",--
den,der
Raum,Raum
von,von
San,San
Donna,Donna
di,di
Piave,Piave
und,und
das,der
ganze,ganz
bisher,bisher
gewonnene,gewonnen
rechte,rechter
Pilave-Ufer,Pilave-Ufer
wieder,wieder
zu,zu
über-,über-
lassen,lassen
",",--
den,der
sie,sie
in,in
prächtigen,prächtig
Kämpfen,Kampf
seit,seit
Tagen,Tag
wieder,wieder
und,und
wieder,wieder
mit,mit
blutigen,blutig
Köpfen,Kopf
heimgeschict,heimgeschict
hatten,haben
.,--
 , 
Mögen,Mögen
jeht,jehen
auch,auch
die,der
Italiener,Italiener
jubeln,jubeln
und,und
ihren,ihr
„,--
Sieg,Sieg
“,--
m,m
alle,aller
Welt,Welt
verkünden,verkünden
=,=
=,=
>,>
unvergänglich,unvergänglich
wird,werden
dennoH,dennoH
der,der
Ruhm,Ruhm
cer,cer
Truppen,Truppe
des,der
Erzherzogs,Erzherzog
Joseph,Joseph
und,und
des,der
Generals,General
v.,v.
Wurm,Wurm
bleiben,bleiben
",",--
die,der
den,der
Montello,Montello
zu,zu
erstürmen,erstürmen
und,und
sich,sich
in,in
den,der
Lagunen,Lagune
troß,troß
feindlicher,feindlich
Gegenwehr,Gegenwehr
einen,ein
Brüdenkopf,Brüdenkopf
zu,zu
schaffen,schaffen
ver,ver
»,--
standen,stehen
haben,haben
",",--
Wir,wir
sind,sein
Überzeugt,Überzeugt
",",--
auch,auch
hier,hier
in,in
Italien,Italien
Ut,Ut
das,der
legte,legt
Wort,Wort
noh,noh
lange,lange
nicht,nicht
gesprochen,sprechen
;,--
wir,wir
hoffen,hoffen
zuversichtlich,zuversichtlich
",",--
daß,daß
das,der
unverdiente,unverdient
Unglü,Unglü
>,>
nicht,nicht
unsere,unser
Verbündeten,verbündeter
nleder-,nleder
Beugen,Beug
",",--
sondern,sondern
daß,daß
die,der
schamlose,schamlos
Verdrehung,Verdrehung
der,der
Tatsachen,Tatsache
durch,durch
den,der
feindlichen,feindlich
Heeresbericht,Heeresbericht
sie,sie
anspornen,anspornen
wird,werden
",",--
im,in
neuen,neu
Schlage,Schlage
den,der
Ztalienern,Ztalienern
zu,zu
zeigen,zeigen
",",--
wer,wer
der,der
Sieger,Sieger
an,an
der,der
Piave,Piave
bleiht,bleihen
.,--
 , 
DED,DED
fj,fj
X,X
 , 
Tlichecho,Tlichecho
=,=
Ilowakische,Ilowakische
Erfolge,Erfolg
",",--
Roworossij,Roworossij
ik,ik
",",--
Stowropol,Stowropol
",",--
Ssimbirsk,Ssimbirsk
genommen,nehmen
.,--
 , 
In,in
Petersburg,Petersburg
und,und
Moskau,Moskau
sind,sein
Nachrichten,Nachricht
eingetroffen,eintreffen
",",--
die,der
das,der
Vorgehen,vorgehen
der,der
tscchechho-»-slowakiscchhen,tscchechho-»-slowakiscchh
Truppenteile,Truppenteil
als,als
recht,recht
bedrohli,Bedrohli
erscheinen,erscheinen
lassen,lassen
.,--
Danach,danach
haben,haben
„,--
die,der
Tsecchho,Tsecchho
»,--
Stlowoken,Stlowok
sih,sih
in,in
Noworossijsk,Noworossijsk
zweier,zwei
russischer,russisch
Kreuzer,Kreuzer
be-,be
mädstigt,mädstigen
und,und
die,der
Stadt,Stadt
beschossen,beschießen
",",--
Stawropol,Stawropol
",",--
Sfimbirsk,Sfimbirsk
und,und
 , 
andere,anderer
wichtige,wichtig
Pläße,Pläße
sind,sein
in,in
ihre,ihr
Hand,Hand
gefallen,fallen
.,--
In,in
Wladowostok,Wladowostok
sollen,sollen
jeht,jehen
insgesamt,insgesamt
14,14
000,000
Tscheeho-Slowaken,Tscheeho-Slowake
stehen,stehen
",",--
die,der
den,der
Iekten,Iekt
Rest,Rest
der,der
bolschewistischen,bolschewistisch
Herrschaft,Herrschaft
beseitigt,beseitigen
haben,haben
",",--
 , 
Englischer,englisch
Druck,Druck
auf,auf
Rußland,Rußland
",",--
 , 
.,--
Drahtmeldung,Drahtmeldung
der,der
„,--
Vossiscchen,Vossiscchen
Zeitung,Zeitung
“,--
",",--
 , 
N,N
05,05
Rotterdam,Rotterdam
",",--
24,24
",",--
Zuni,Zuni
",",--
 , 
Wie,wie
icß,icß
schon,schon
vor,vor
Wochen,Woche
aus,aus
London,London
erfahren,erfahren
und,und
an,an
diefer,dief
Stelle,Stelle
berichtet,berichten
hatte,haben
",",--
ging,gehen
einer,einer
der,der
Beschlüsse,Beschluß
der,der
lepten,lepten
Konferenz,Konferenz
der,der
Alliierten,alliierter
dahin,dahin
",",--
in,in
Rußland,Rußland
untex,untex
allen,aller
Um,um
»,--
ständen,stehen
und,und
mit,mit
allen,aller
Mitteln,Mittel
den,der
Kampf,Kampf
aufs,auf
neue,neu
wieder,wieder
aufleben,aufleben
zu,zu
lassen,lassen
",",--
sei,sein
es,es
durchh,durchh
Unterstüßung,Unterstüßung
der,der
Gegenrevolution,Gegenrevolution
oder,oder
durch,durch
eine,ein
sibirische,sibirisch
Aktion,Aktion
",",--
durh,durh
Drohungen,Drohung
oder,oder
Versprechungen,Versprechung
.,--
Bald,bald
darauf,darauf
machten,machen
sich,sich
die,der
ersten,erster
Anzeichen,Anzeichen
iw,iw
der,der
englischen,englisch
Presse,Presse
bemerkbar,bemerkbar
",",--
Die,der
ruisische,ruisisch
Regierung,Regierung
war,sein
nicht,nicht
mehr,mehr
ein,ein
„,--
Bund,Bund
von,von
Meuchelmördern,Meuchelmörder
und,und
Mordbrennern,Mordbrenner
*,*
“,--
",",--
.,--
sondern,sondern
die,der
Führer,Führer
eines,ein
zu,zu
bemitleidenden,bemitleidend
Volks,Volk
",",--
Es,es
heißt,heißen
jeht,jehen
„,--
das,der
arme,arm
Rußland,Rußland
",",--
dem,der
nun,nun
bald,bald
geholfen,helfen
werden,werden
kann,können
“,--
",",--
und,und
andere,anderer
solche,solcher
mitleidvolle,mitleidvoll
Worts,Wort
mehr,mehr
vernimmt,vernimmen
man,man
aus,aus
den,der
englischen,englisch
Blättern,Blatt
.,--
 , 
Inzwischen,inzwischen
wird,werden
in,in
aller,aller
Stille,Stille
eine,ein
Aktion,Aktion
eingeleitet,einleiten
",",--
die,der
dem,der
Gemitleideten,Gemitleidet
Rußland,Rußland
die,der
Kehle,Kehle
zu,zu
“,--
hnliren,hnliren
soll,sollen
.,--
Wie,wie
ich,ich
aus,aus
London,London
erfahre,erfahren
",",--
hofft,hoffen
England,England
",",--
von,von
Südpersien,Südpersien
",",--
der,der
Murmanküste,Murmanküste
",",--
China,China
und,und
Sibirien,Sibirien
aus,aus
Rußland,Rußland
[,[
so,so
einzuengen,einzuengen
",",--
daß,daß
ihm,ihm
jede,jeder
Nahrungsmittelzufuhr,Nahrungsmittelzufuhr
abgescchnitten,abgescchnitten
wird,werden
",",--
daß,daß
es,es
sich,sich
dann,dann
auf,auf
Gnade,Gnade
und,und
Ungnade,Ungnade
dem,der
englischen,englisch
Bedrüer,Bedrüer
fügen,fügen
müßje,Müßje
.,--
|,|
 , 
Unterdessen,unterdessen
ist,sein
im,in
englischen,englisch
Unterhausfe,Unterhausfe
selt,seln
einiger,einiger
Zeit,Zeit
eine,ein
Vewegung,Vewegung
im,in
Gange,Gang
",",--
die,der
Regierung,Regierung
zur,zu
Beantwortung,Beantwortung
der,der
Frage,Frage
zu,zu
veranlassen,veranlassen
",",--
inwieweit,inwieweit
sie,sie
am,an
Sturz,Sturz
des,der
Zaren,Zar
betei-,betei-
ligt,ligen
war,sein
.,--
Die,der
Antragsteller,Antragsteller
behaupten,behaupten
",",--
der,der
frühere,früh
englische,englisch
Votshafter,Votshafter
