Token,Lemma
deutschen,deutsch
Dundeaitaaten,Dundeaitaat
befinden,befinden
fich,fich
zahlreiche,zahlreich
Kunstwerke,Kunstwerk
von,von
unschäß,Unschäß
»,--
Havem,Havem
Wert,Wert
",",--
deren,der
Abwanderurg,Abwanderurg
im,in
.,--
Interesse,Interesse
ver,v
Erhaltung,Erhaltung
zmferes,zmferer
in,in
den,der
lehten,leht
Jahren,Jahr
vor,vor
vem,v
Kriege,Krieg
hon,hon
sowieso,sowieso
be,be
krächtlich,krächtlich
gelichteten,gelichtet
Bestandes,Bestand
unbedirgt,unbedirgen
zu,zu
wünschen,wünschen
wäre,sein
.,--
 , 
Aber,aber
nicht,nicht
nur,nur
den,der
Kunstwerden,Kunstwerd
droht,drohen
Gefahr,Gefahr
",",--
fondern,fondern
auß,auß
den,der
Bächern,Bach
",",--
In,in
deutschen,deutsch
Bibliotheken,Bibliothek
befinden,befinden
sich,sich
gar,gar
viele,vieler
Werde,Werde
",",--
dir,dir
höute,höuten
vom,von
Büchermarkt,Büchermarkt
verschwunden,verschwinden
und,und
nicht,nicht
mehr,mehr
aufzutreiben,auftreiben
sind,sein
",",--
Noch,noch
vor,vor
zehn,zehn
oder,oder
fünfzehn,fünfzehn
Zethren,Zethr
waren,sein
sie,sie
im,in
einer,ein
größeren,groß
Anzahl,Anzahl
von,von
Exemplaren,Exemplar
faft,faft
-,--
jeder,jeder
want,want
zue,zue
gönglich,gönglich
.,--
Fragt,fragen
man,man
",",--
wohin,wohin
sie,sie
gerieten,geraten
",",--
so,so
muß,müssen
man,man
fich,fich
darait,Darait
erinnern,erinnern
",",--
daß,daß
im,in
den,der
dem,der
Krieg,Krieg
genen,gen
bedben,bedben
Jahr,Jahr
»,--
gehnten,gehnen
in,in
Amerika,Amerika
zahlteihe,Zahlteihe
Universitäten,Universität
sowis,sowis
wissen/<uftliche,wissen/<uftliche
Instibube,Instibube
"""",--
gegründet,gründen
",",--
und,und
daß,daß
dort,dort
viele,vieler
Bibliotheken,Bibliothek
geftifbet,geftifbet
ware,waren
den,der
",",--
die,der
Über,Über
ungeheure,ungeheuer
Kapitalien,Kapitalium
verfügen,verfügen
.,--
Hierzu,hierzu
kamen,kommen
die,der
Jenseits,jenseits
des,der
Ozeans,Ozean
immer,immer
zahlreicher,zahlreich
",",--
werdenden,werdend
Privaibidlio-,Privaibidlio
Theken,Theke
--,--
LDurzum,LDurzum
",",--
Amerika,Amerika
wurde,werden
der,der
größte,groß
Aufkäufer,Aufkäufer
deutscher,deutsch
Bücherschäße,Bücherschäße
!,--
.,--
Manche,mancher
große,groß
Antiquate,Antiquate
Deutschlands,Deutschland
machten,machen
ihr,ihr
Hauptgeschüft,Hauptgeschüft
nach,nach
Amerika,Amerika
",",--
zahlreiche,zahlreich
Aufkäufer,Aufkäufer
waren,sein
für,für
Amerika,Amerika
tätig,tätig
.,--
So,so
trat,treten
rasch,rasch
eine,ein
Verarmung,Verarmung
des,der
deiwtichen,deiwtich
Büchermarktes,Büchermarkt
an,an
wertvollen,wertvoll
Bilhern,Bilher
älteren,alt
Datums,Datum
aus,aus
alien,ali
Wissenzweigen,Wissenzweig
ein,ein
.,--
Wer,wer
in,in
deit,deit
Idbren,Idbr
vor,vor
bem,bem
Krieg,Krieg
wissen,wissen
»,--
schaftlich,schaftlich
gearbeitet,arbeiten
hat,haben
",",--
weiß,wissen
von,von
den,der
Folgen,Folge
ein,ein
Lied,Lied
zu,zu
si,si
ger,Ger
",",--
Bücher,Buch
",",--
die,der
fan,Fan
vorher,vorher
überall,überall
bekömmeit,Bekömmeit
konnte,können
",",--
waren,sein
Plöblich,Plöblich
einfach,einfach
nicht,nicht
mehr,mehr
ntfzutreiben,ntfzutreiben
oder,oder
ihr,ihr
Preis,Preis
war,sein
ein,ein
kiunverhältnismäßig,kiunverhältnismäßig
Hoher,Hoher
geworden,werden
.,--
 , 
Was,was
-,--
die,der
Verringerung,Verringerung
des,der
 , 
Bücherbostandes,Bücherbostand
",",--
dieses,dieser
Nüstzougs,Nüstzoug
eines,ein
Volkes,Volk
für,für
ssine,Ssine
.,--
wissenschaftliche,wissenschaftlich
",",--
dechnilche,dechnilch
auc,auc
<,<
wirtschaftliche,wirtschaftlich
Entwiclung,Entwiclung
",",--
zu,zu
bedeuten,bedeuten
Hat,haben
",",--
bedarf,bedürfen
wohl,wohl
Leiner,Leiner
weiteren,weit
Ausführungen,Ausführung
:,--
Amerika,Amerika
ist,sein
in,in
diesem,dieser
Kriege,Krieg
finanziell,finanziell
evstarkt,evstarkt
",",--
-,--
Durch,durch
seine,sein
Rüstungslndauftrie,Rüstungslndauftrie
sud,sud
ihm,ihm
un-,un
ermeßliche,ermeßlich
Kapitalien,Kapitalium
zugeflossen,zufließen
.,--
..,..
Es,es
.,--
wird,werden
...,--
mach,Mach
...,--
dem,der
 , 
reicher,reich
sein,sein
als,als
vorher,vorher
",",--
Die,der
Manie,Manie
",",--
Universitäten,Universität
",",--
wissen-,wissen-
|,|
 , 
noch,noch
iF,iF
;,--
 , 
Fhaftliche,Fhaftliche
Institute,Institut
und,und
Biblotheken,Biblothek
zu,zu
stiften,stiften
oder,oder
sich,sich
Büchereien,Büchereie
 , 
emzulegen,emzulegen
",",--
wird,werden
unber,unber
seinen,sein
Dollarbömigen,Dollarbömig
.,--
noch,noch
mehr,mehr
als,als
frier,Frier
um,um
sich,sich
greifen,greifen
.,--
Neben,neben
dem,der
bereits,bereits
vor,vor
dem,der
Kriege,Krieg
bedrächtlich,bedrächtlich
gestiegenen,gestiegen
Bildungsdrang,Bildungsdrang
wird,werden
die,der
Sucht,Sucht
",",--
den,der
eigenew,eigenew
werten,wert
Namen,Name
in,in
Förm,Förm
inet,inet
wissenschaftlichen,wissenschaftlich
Stifburtg,Stifburtg
umsterblich,umsterblich
zu,zu
madchen,madchen
",",--
zu,zu
neuen,neu
berartigen,berartig
Gründungen,Gründung
auf,auf
allen,aller
Gebieten,Gebiet
des,der
 , 
',--
Wissens,wissen
führen,führen
",",--
Dann,dann
wird,werden
din,din
wahrer,wahr
Bücherstrom,Bücherstrom
aus,aus
Deut'cche,Deut'cche
Fand,Fand
nach,nach
Amerika,Amerika
fließen,fließen
und,und
es,es
wird,werden
vielleicht,vielleicht
heute,heute
schon,schon
manches,mancher
Jeltener,Jeltener
.,--
gewordene,geworden
Buch,Buch
für,für
Zeiten,Zeit
.,--
auibewahrt,auibewahrt
",",--
die,der
für,für
seinen,sein
Verlauf,Verlauf
eine,ein
günstige,günstig
Konjunktur,Konjunktur
versprechen,versprechen
.,--
 , 
Wir,wir
find,find
heute,heute
bereits,bereits
glüdlich,glüdlich
so,so
weit,weit
",",--
daß,daß
wir,wir
in,in
Deatschland,Deatschland
erschienene,erschienen
grundlegende,grundlegend
Werke,Werk
",",--
wie,wie
3.,3.
B.,B.
Kopp,Kopp
",",--
Geschichte,Geschichte
der,der
Chemie,Chemie
",",--
oder,oder
Blümner,Blümner
",",--
Terminologie,Terminologie
und,und
Technologie,Technologie
.,--
der,der
Gewerbe,Gewerbe
"""",--
uns,uns
Klhriste,Klhriste
bei,bei
Griechen,Grieche
und,und
Röntern,Rönter
fw,fw
.,--
1üstw,1üstw
",",--
bei,bei
uns,uns
"""",--
chlechterdings,Chlechterdings
micht,Micht
mehr,mehr
auftreiben,auftreiben
können,können
",",--
Jeder,jeder
wissen/<aft-,wissen/<aft-
Lich,Lich
Arbeitende,Arbeitende
wird,werden
auf,auf
seinem,sein
eigenen,eigen
Wissensgcbiet,Wissensgcbiet
eine,ein
ganze,ganz
Liste,Liste
derartiger,derartig
Bücher,Buch
aufstellen,aufstellen
können,können
.,--
Die,der
ältevon,ältevon
Serien,Serie
:,--
vieler,vieler
horvorvagender,horvorvagend
Zeitschriftsi,Zeitschriftsi
stid,stid
nicht,nicht
mehr,mehr
zu,zu
:,--
 , 
Sie,sie
fehlen,fehlen
auch,auch
in,in
vielen,vieler
öffentlichen,öffentlich
Bibliotheken,Bibliothek
und,und
knnen,knn
 , 
troß,Troß
„,--
aller,aller
Mühe,Mühe
nicht,nicht
ergänzt,ergänzen
werden,werden
.,--
Es,es
ev,ev
daß,daß
mmmehr,mmmehr
auch,auch
den,der
Bücern,Bücer
ein,ein
gesehlicher,gesehlich
Schuß,Schuß
gegen,gegen
unbe,unbe
Fugten,Fugt
.,--
Verkauf,Verkauf
zmt.4il,zmt.4il
wird,werden
.,--
Dieser,dieser
Schitß,Schitß
ließe,lassen
sich,sich
sehr,sehr
einfach,einfach
erreichen,erreichen
",",--
Auf,auf
allen,aller
Gebieten,Gebiet
der,der
Wissen“<haft,Wissen“<haft
wären,sein
besondere,besonderer
Ueberwachungsausschüsse,Ueberwachungsausschüs
einzusehen,einzusehen
",",--
die,der
von,von
Jahr,Jahr
zu,zu
Jahr,Jahr
jene,jener
 , 
-,--
Der,der
Bruder,Bruder
",",--
=,=
zifren,zifr
Folgen,Folge
 , 
Wein,Wein
Bruder,Bruder
ft,ft
um,um
einige,einiger
Jahre,Jahr
Aber,aber
als,als
ih,ih
.,--
In,in
den,der
Tagen,Tag
 , 
Her,Her
Kindheit,Kindheit
benüht,benühen
.,--
er,er
das,der
",",--
um,um
mich,mich
zu,zu
tyroannisieren,tyroannisieren
.,--
Wir,wir
bes,bes
-,--
),--
Famen,Famen
jeder,jeder
vin,vin
Stüd,Stüd
Torte,Torte
auf,auf
umser,ums
gemeinsames,gemeinsam
Shuddierzlmmer,Shuddierzlmmer
:,--
er,er
.,--
nahm,nehmen
",",--
-mter,-mter
Gewaltanwendung,Gewaltanwendung
",",--
auch,auch
:,--
mein,mein
Stti,Stti
>,>
umd,umd
fraß,fraß
es,es
-,--
auf,auf
...,--
Andern,Ander
Tags,tags
bekam,bekommen
er,er
",",--
ftrasweite,ftrasweit
",",--
überhaupt,überhaupt
keine,kein
Mehle,Mehl
 , 
speise,speisen
.,--
Vorher,vorher
hatte,haben
er,er
den,der
Eltern,Eltern
ein,ein
bindendes-,bindendes-
Versprechen,Versprechen
ge-,ge-
geben,geben
",",--
mir,mir
meine,meinen
",",--
nicht,nicht
wegzuessen,wegzuessen
.,--
Das,der
hielt,halten
er,er
",",--
-,--
Er,er
begnügte,begnügen
fich,fich
",",--
meinen,mein
Kuchen,Kuchen
zu,zu
paten,paten
und,und
zum,zu
Hoffenster,Hoffenster
hinnus,Hinnus
zu,zu
werfen,werfen
.,--
 , 
Eo,eo
ein,ein
Mensch,Mensch
war,sein
er,er
",",--
FE,FE
 , 
Gelegentlich,Gelegentlich
prügelte,prügelen
ex,ex
mich,mich
.eu,.eu
<,<
.,--
3,3
<,<
<,<
wor,wor
mir,mir
feibst,feibst
mit,mit
Furchibaren,Furchibaro
Giden,Gide
zu,zu
",",--
ihm,ihm
das,der
",",--
wenn,wenn
.,--
ich,ich
größer,groß
wäre,sein
",",--
zu,zu
ver,ver
«,--
gelben,gelben
.,--
Z,Z
<,<
Hatte,haben
eim,eim
eigenes,eigen
Notizbuch,Notizbuch
",",--
in,in
dem,der
ich,ich
",",--
ausf,ausf
Eoll-Seite,Eoll-Seit
",",--
jeden,jeder
Gewaltabt,Gewaltabt
von,von
ihm,ihm
gegen,gegen
mich,mich
",",--
mit,mit
Datum,Datum
und,und
kurzer,kurz
Shil-,Shil
derung,Derung
der,der
Tat,Tat
",",--
verzeichnete,verzeichnen
.,--
Das,der
alles,alle
wiirde,wiirde
er,er
dereinst,dereinst
zurüc-,zurüc
 , 
Solche,solcher
mvvalische,mvvalisch
Schulöfonti,Schulöfonti
habe,haben
iG,iG
feither,feith
eine,ein
ganze,ganz
Menge,Menge
angelegt,anlegen
.,--
Wenn,wenn
auch,auch
wicht,Wicht
schwarz,schwarz
auf,auf
weiß,wissen
.,--
Gebilgt,bilgen
wurde,werden
aber,aber
niemals,niemals
etwas,etwas
;,--
Moin-,Moin
Rachebnirft,Rachebnirft
war,sein
gewöhnlich,gewöhnlich
shon,shon
dur,dur
<,<
den,der
Entschluß,Entschluß
",",--
mich,mich
zu,zu
rächen,rächen
",",--
bosrtedigt,bosrtedigen
...,--
Mit,mit
der,der
Formulierung,Formulierung
und,und
Niederschrift,Niederschrift
ims,im
Gedächtnis,Gedächtnis
war,sein
erlittemem,erlittem
Unrecht,Unrecht
der,der
schärfste,schärf
Stachel,Stachel
genommen,nehmen
.,--
i,i
wr,Wr
ließe,lassen
sich,sich
jeht,jehen
einfiges,einfige
über,über
dein,dein
„,--
geborenen,geboren
Literaten,Literat
“,--
sagen,sagen
...,--
;,--
;,--
 , 
"""",--
Mein,mein
Bruder,Bruder
ging,gehen
nach,nach
Amerika,Amerika
.,--
Viele,vieler
Jahre,Jahr
.,--
lang,lang
fah,fah
ih,ih
ihn,ihn
nicht,nicht
wieder,wieder
",",--
Dann,dann
erschien,erscheinen
er,er
eines,ein
Iages,Iag
-mit,-mit
feiner,fein
Frau,Frau
",",--
als,als
:,--
amerikawischer,amerikawisch
Staatebürger,Staatebürger
.,--
Er,er
trug,tragen
einen,ein
Wol,Wol
",",--
der,der
Ggentlich,Ggentlich
eine,ein
EGachtel,EGachtel
aus,aus
Tuch,Tuch
war,sein
",",--
und,und
Echuhe,Echuhe
",",--
die,der
aussahen,aussah
wie,wie
Hir'chläfer-Zangen,Hir'chläfer-Zang
.,--
-,--
Er,er
lebte,leben
:,--
ihr,ihr
nobel,Nobel
und,und
wir,wir
Ueßen,Ueßen
uns,uns
„,--
miteinander,miteinander
photographieven,photographieven
.,--
ä,ä
.,--
Dann,dann
führ,führ
er,er
noch,noch
Paris,Paris
",",--
um,um
sich,sich
späterhin,späterhin
in,in
einem,ein
französtihen,französtih
Hafon,Hafon
einzuschiffen,einschiffen
.,--
Beim,bei
Abschied,Abschied
küßten,küßen
wir,wir
uns,sich
",",--
.,--
 , 
Wie,wie
er,er
aber,aber
wog,wog
war,sein
",",--
tat,tun
es,es
mir,mir
leid,Leid
",",--
daß,daß
ic,ic
<,<
mit,mit
keinem,kein
Wort,Wort
auf,auf
die,der
durc,Durc
<,<
ihn,ihn
als,als
Kind,Kind
erlittene,erlitten
Unbill,Unbill
zurücgekomamen,zurücgekomamen
wor,wor
und,und
ich,ich
schrieb,schreiben
ihm,ihm
sofort,sofort
einen,ein
Expreßbrief,Expreßbrief
nach,nach
Puphs,Puphs
mit,mit
Hom,Hom
.,--
Ersuchen,ersuchen
",",--
mir,mir
bawiend-Franes,bawiend-Franes
zu,zu
leihen,leihen
:,--
+,+
--,--
 , 
Er,er
frug,frug
",",--
cchns,Cchns
sachli&en,sachli&en
Inhalt,Inhalt
",",--
-zurü,-zurü
&,&
",",--
wie,wie
iH,iH
es,es
mtr,Mtr
übers,über
 , 
-,--
Hera,Hera
bringen,bringen
konnte,können
",",--
ihm,ihm
vor,vor
Verlassen,Verlaß
des,der
Erdteils,Erdteil
noch,noch
zz,zz
2,2
€,€
4,4
.,--
 , 
7,7
 , 
und,und
 , 
<,<
Heint,Heint
höchste,hoch
Beit,Beit
",",--
 , 
12,12
 , 
Erste,erster
Beilage,Beilage
zur,zu
Vofsischen,Vofsischen
"""",--
Zeitung,Zeitung
 , 
139878,139878
4.,4.
Januar,Januar
 , 
Bücher,Buch
Feststellen,Feststelle
",",--
deren,der
Bestand,Bestand
sich,sich
in,in
Deutschland,Deutschland
in,in
einer,ein
unheil-,unheil
vollen,voll
Weise,Weise
zu,zu
erschöpfen,erschöpfen
droht,drohen
cder,Cder
bereits,bereits
er/<öpft,er/<öpfen
ist,sein
.,--
Für,für
lolche,lolch
Bücher,Buch
hätte,haben
dann,dann
ein,ein
Ausfuhrverbot,Ausfuhrverbot
in,in
Wirkung,Wirkung
-zu,-zu
treten,treten
.,--
 , 
Die,der
1nzulängliche,1nzulängliche
Pavierverfoxgung,Pavierverfoxgung
der,der
großen,groß
Ber-,Ber
Jiner,Jiner
Zeitungen,Zeitung
",",--
denen,der
",",--
im,in
Gegensaß,Gegensaß
zu,zu
der,der
reicjrichen,reicjrich
Belieferung,Belieferung
ber,ber
Provinzpresse,Provinzpresse
",",--
nicht,nicht
einmal,einmal
Das,der
nm,nm
zustehende,zustehend
Kontingent,Kontingent
 , 
ben,ben
wird,werden
",",--
zwingt,zwingen
uns,uns
auch,auch
heute,heute
wiedet,wieden
",",--
den,der
Umfang,Umfang
ver,v
Neu-,Neu
 , 
TSntummer,TSntummer
fart,fart
einzuscchränden,einzuscchränden
.,--
Neben,neben
einer,ein
erheblichen,erheblich
Ver-,Ver
fkürzung,fkürzung
ves,ver
Textteiles,Textteil
Haben,Haben
wir,wir
auch,auch
viele,vieler
Geiten,Geit
Anzeigen,Anzeige
her-,her
mislasien,Mislasie
müssen,müssen
.,--
Darunter,darunter
befinden,befinden
sich,sich
zu,zu
unserem,unser
Bedauern,bedauern
viele,vieler
Veröffentlihungen,Veröffentlihung
von,von
Bilanzen,Bilanz
und,und
anderen,anderer
wichtigen,wichtig
Be-,Be
kanntmachungen,kanntmachung
von,von
Gesellschaften,Gesellschaft
.,--
Wir,wir
werden,werden
besorgt,besorgt
sein,sein
",",--
nach,nach
Möglichkeit,Möglichkeit
im,in
Laufe,Lauf
der,der
Woche,Woche
diese,dieser
Anzeigen,Anzeige
nachzuholen,nachholen
.,--
 , 
Sammelheizung,Sammelheizung
und,und
„,--
Warmwasser,Warmwasser
.,--
Der,der
Kohlenverband,Kohlenverband
Groß-Berlin,Groß-Berlin
hat,haben
nunmehr,nunmehr
die,der
in,in
der,der
„,--
','
aI,aI
Zeitung,Zeitung
“,--
mehrfach,mehrfach
 , 
angellndigten,angellndigt
Richbliwien,Richbliwi
",",--
nac,nac
denen,der
die,der
Schiedsstellen,Schiedsstelle
in,in
Streits,Streit
 , 
fällen,Fall
hinsichtlih,Hinsichtlih
der,der
Sammetheizungs,Sammetheizung
»,--
und,und
Warmwasserversor-,Warmwasserversor
 , 
Ein,ein
neues,neu
Zahr,Zahr
in,in
schwerer,schwer
Zeilen,Zeile
Lauf,Lauf
!,--
Deutschland,Deutschland
braucht,brauchen
Gold,Gold
!,--
 , 
DB,DB
Besinnt,Besinnt
Euch,euch
.,--
drauf,drauf
!,--
&,&
%,%
.,--
*,*
Für,für
Gold,Gold
den,der
vollen,voll
Golhwert,Golhwert
",",--
&,&
gy,gy
|,|
Beta,Beta
s,--
Iüwelsen,Iüwels
den,der
M,M
 , 
+,+
 , 
anlagen,Anlage
in,in
Mieträumen,Mieträum
.,--
zu,zu
entscheiden,entscheiden
haben,haben
",",--
aufgestellt,aufstellen
.,--
stimmungen,Stimmung
im,in
Einzelfall,Einzelfall
u,u
Anrufen,anrufen
des,der
Vermieters,Vermieter
oder,oder
Mieters,Mieter
zu,zu
treffen,treffen
",",--
bleibt,bleiben
den,der
örtlihen,örtlih
Schiedsstellen,Schiedsstell
der,der
Gemein,Gemein
»,--
den,der
(,--
Mietoinigungsämtern,Mietoinigungsämter
),--
Überlassen,überlassen
.,--
Die,der
allgemeine,allgemein
Anordnung,Anordnung
bes,bes
Kohlenverbandes,Kohlenverband
gilt,gelten
ohne-,ohne-
weiteres,weit
als,als
vereinbarte,vereinbart
Bostim-,Bostim
mung,Mung
aller,aller
Mietverträge,Mietvertrag
.,--
Gie,Gie
kann,können
durch,durch
nachträgliche,nachträglich
Verein,Verein
»,--
bavung,Bavung
zwischen,zwischen
Vermietern,Vermietern
und,und
Mietern,Mieter
im,in
Einzelfall,Einzelfall
abge,Abge
ändert,ändern
werden,werden
.,--
Nach,nach
',--
dieser,dieser
Anordnung,Anordnung
hat,haben
der,der
Vermieter,Vermieter
di,di
Mieträume,Mietraum
auf,auf
mindestens,mindestens
17,17
Grad,Grad
Celsius,Celsius
von,von
9,9
Uhr,Uhr
morgens,morgens
bis,bis
9,9
Uhr,Uhr
abends,abends
zu,zu
erwärmen,erwärmen
.,--
 , 
Meißen,Meißen
die,der
nach,nach
dieser,dieser
Vorschrift,Vorschrift
oder,oder
durch,durch
andere,anderer
behördliche,behördlich
Bestimmungen,Bestimmung
sestgesehten,sestgeseht
Leistungen,Leistung
.,--
des,der
Bepmäeters,Bepmäeter
insichtlich,insichtlich
Stizung,Stizung
der,der
Mieträume,Mietraum
und,und
Lieferung,Lieferung
von,von
Warmwasser,Warmwasser
hinter,hinter
den,der
vertragsmäßig,vertragsmäßig
-,--
vereinbarten,vereinbart
Leistungen,Leistung
zurü,zurü
>,>
",",--
so,so
stehen,stehen
dem,der
Mieter,Mieter
.,--
folgende,folgend
Ansprüche,Anspruch
auf,auf
Mietminderung,Mietminderung
zu,zu
:,--
Für,für
die,der
Hei-,Hei
zung,Zung
der,der
Mieträume,Mietraum
:,--
für,für
das,der
Vierteljahr,Vierteljahr
vom,von
1.,1.
-Okt,-Okt
.,--
1917,1917
bis,bis
31.,31.
Dez,Dez
",",--
1917,1917
um,um
2,2
v.,V.
H.,H.
der,der
Vierteljahresmiete,Vierteljahresmieter
",",--
für,für
das,der
Viertel,Viertel
»,--
jahr,Jahr
vom,von
1.,1.
Jan.,Jan.
bis,bis
31.,31.
März,März
1918,1918
um,um
4,4
v.,v.
H.,H.
der,der
Vierteljahres-,Vierteljahr
„,--
miete,miet
",",--
Für,für
die,der
Lieferung,Lieferung
von,von
Warmwasser,Warmwasser
:,--
Für,für
jedes,jeder
Viertel-,Viertel
jahr,Jahr
seit,seit
vem,v
1.,1.
Oktober,Oktober
1917,1917
um,um
1,1
.v,.v
.,--
H.,H.
der,der
Vierteljahresmiete,vierteljahresmiet
",",--
Bei,bei
Geschäftsräumen,Geschäftsräum
im,in
Mietwert,Mietwert
.,--
von,von
mehr,mehr
als,als
3000,3000
jährlich,jährlich
kommt,kommen
nur,nur
die,der
Hälfte,Hälfte
der,der
Minderungssätße,Minderungssätße
in,in
Frage,Frage
",",--
 , 
Die,der
Kaif,Kaif
.,--
Ottomani,Ottomani
Hofkapelle,Hofkapelle
ist,sein
4n,4n
Berlin,Berlin
ei,ei
:,--
troffen,troffen
und,und
im,in
EREN,EREN
UEG,UEG
iegen,iegen
.,--
Diefe,dief
Palastkapelle,Palastkapelle
des,der
Gultans,Gultan
wird,werden
am,an
5.,5.
Jan,Jan
",",--
abends,abends
im,in
Marmorsaal,Marmorsaal
und,und
am,an
6.,6.
Jan.,Jan.
Mittags,Mittag
im,in
Kal,Kal
.,--
Opernhaus,Opernhaus
zum,zu
Vesten,vesten
des,der
Roben,Robe
Kreuzes,Kreuz
zwei,zwei
Sinfoniekonzerte,Sinfoniekonzert
geben,geben
.,--
Sie,sie
besteht,bestehen
aus,aus
.,--
60,60
Mitgliedern,Mitglied
",",--
die,der
Fämtlich,Fämtlich
Offiziersrang,Offiziersrang
besiten,besiten
.,--
|,|
Innchaltung,Innchaltung
der,der
Gemüseliefernugsverträge,Gemüseliefernugsvertrag
",",--
Die,der
Orts,Ort
»,--
Hdehörben,Hdehörbe
haben,haben
naH,naH
Mitteilung,Mitteilung
der,der
„,--
Deutschen,deutsch
Partamentscorr,Partamentscorr
.,--
“,--
folgende,folgend
Anweisung,Anweisung
erhalten,erhalten
:,--
;,--
-,--
"""",--
Sn,Sn
letzter,letzter
Zeit,Zeit
haben,haben
sich,sich
die,der
Beschwerden,Beschwerde
der,der
Verbraucherbezirke,Verbraucherbezirk
und,und
industriellen,industriell
Werke,Werk
darüber,darüber
gehäuft,gehäufen
",",--
daß,daß
die,der
Aben,Aben
M2,M2
5,5
 , 
46.,46.
März,März
1918,1918
nicht,nicht
den,der
Höh,Höh
:,--
 , 
vertragsmäßig,vertragsmäßig
zum,zu
Anbau,Anbau
und,und
zur,zu
Lieferung,Lieferung
von,von
Gemüje,Gemüje
ver-,ver
pflihit,Pflihit
ba,ba
4,4
sich,sich
weigern,weigern
",",--
ihren,ihr
Verpflichtungen,Verpflichtung
aus,aus
den,der
Anbau-,Anbau
und,und
Lieferungsvertrügen,Lieferungsvertrüg
nah,nah
»,--
zukommen,zukommen
.,--
Die,der
Nichterfüllung,Nichterfüllung
wird,werden
mit,mit
Mißernten,Mißernte
",",--
ungünstt-,ungünstt
ger,ger
Witterung,Witterung
im,in
Frühjahr,Frühjahr
und,und
Sommer,Sommer
sowie,sowie
Raupenkraß,Raupenkraß
des,der
gründet,gründen
.,--
Gewisse,Gewisse
Anzeichen,Anzeichen
sprechen,sprechen
jedoch,jedoch
dafür,dafür
",",--
daß,daß
nicht,nicht
immer,immer
die,der
Mißernte,Mißernte
der,der
ausschlaggevende,ausschlaggevend
Grund,Grund
für,für
die,der
Nichtbefolgung,Nichtbefolgung
der,der
Verträge,Vertrag
ist,sein
",",--
sowdern,sowdern
daß,daß
die,der
Anbauer,Anbauer
ihr,ihr
Gemüse,Gemüse
im,in
Wege,Weg
des,der
Schle,Schle
s,s
andels,andel
zu,zu
höheren,hoch
Preisen,Preis
loszuschlagen,loszuschlagen
suchen,suchen
.,--
Im,in
Interesse,Interesse
der,der
Versorgung,Versorgung
der,der
Gesamtheit,Gesamtheit
des,der
Volkes,Volk
haben,haben
die,der
zuständigen,zuständig
Ortsbehörden,Ortsbehörde
die,der
genaueste,genauest
Erfüllung,Erfüllung
der,der
Lieferungs,Lieferung
»,--
verträge,Vertrag
bei,bei
den,der
Anbauern,Anbauer
zu,zu
erwirken,erwirken
",",--
 , 
"""",--
Der,der
Weihnachtsverkehr,Weihnachtsverkehr
auf,auf
den,der
Fern-,Fern
 , 
Bahnhöfen,Bahnhof
.,--
 , 
Die,der
endgültigen,endgültig
Zählen,Zähle
der,der
zu,zu
den,der
Weihnachtsfeiertagen,Weihnachtsfeiertag
ef,ef
den,der
Berliner,Berliner
Fernbahnhöfen,Fernbahnhöfe
beförderten,befördert
Personen,Person
liegen,liegen
nunmehr,nunmehr
oitf,oitf
der,der
Eisenbahndirektion,Eisenbahndirektion
Berlin,Berlin
vor,vor
",",--
.,--
Danach,danach
ist,sein
der,der
Verkehr,Verkehr
",",--
der,der
von,von
Berlin,Berlin
ausgeht,ausgehen
",",--
noh,noh
stärker,stark
gewesen,sein
als,als
selbst,selbst
im,in
Vor-,Vor
jahre,Jahr
",",--
obwohl,obwohl
dies,dieser
bereits,bereits
gegenüber,gegenüber
dem,der
Frieden,Frieden
wesentlich,wesentlich
höhere,hoch
Verkehrszahlen,Verkehrszahle
auswies,ausweisen
.,--
Nach,nach
dem,der
amtlichen,amtlich
Zahlenmaterial,Zahlenmaterial
sind,sein
|,|
zum,zu
leßten,leßt
Weihnachtsfest,Weihnachtsfest
befördert,befördern
worden,werden
",",--
und,und
zwar,zwar
an,an
dei,dei
Tagen,Tag
vom,von
21.---23.,21.---23.
Dezomber,Dezomber
vund,vund
310,310
700,700
Reisende,reisend
gegen,gegen
300,300
800,800
%,%
3.,3.
1916,1916
und,und
221,221
800,800
i,i
",",--
I.,I.
1913.,1913.
Der,der
Verkehr,Verkehr
der,der
letten,lett
Weih-,Weih
nachten,nacht
hat,haben
also,also
den,der
Weihnacchtsverkehr,Weihnacchtsverkehr
des,der
leßten,leßt
Friedensjahres,Friedensjahr
.,--
noh,Noh
um,um
rund,rund
40,40
v.,v.
H,H
",",--
übertroffen,übertreffen
.,--
Wie,wie
fich,fich
hieraus,hieraus
ergibt,ergeben
",",--
haben,haben
alle,alle
von,von
der,der
Eisenbahn-Berwaltung,Eisenbahn-Berwaltung
zur,zu
Einschränkung,Einschränkung
der,der
Reisen,Reise
ergangenen,ergangen
Mahnungen,Mahnung
",",--
zu,zu
denen,der
sie,sie
angesichts,angesichts
der,der
Unmöglichkeit,Unmöglichkeit
",",--
dent,dent
Verkehr,Verkehr
durch,durch
Einstellung,Einstellung
von,von
Vor-,Vor
und,und
Nachzügen,Nachzüg
in,in
aus,aus
vaichemwder,vaichemwd
Weise,Weise
Rechnung,Rechnung
zu,zu
tragen,tragen
",",--
