Token,Lemma
den,der
Batzikaden,Batzikade
Reh,Reh
",",--
entscheidend,entscheidend
ist,sein
allein,allein
das,der
völlige,völlig
Aufgehen,aufgehen
In,in
der,der
gemeinsamen,gemeinsam
Idee,Idee
und,und
der,der
gemeinsame,gemeinsam
feste,fest
Wille,Wille
der,der
Kämpfenden,Kämpfend
!,--
 , 
„,--
Wir,wir
müssen,müssen
deshal5,deshal5
die,der
Attentate,Attentat
auf,auf
unsere,unser
Führer,Führer
als,als
Beweis,Beweis
der,der
Verzweiflung,Verzweiflung
unserer,unser
Gegner,Gegner
ansehen,ansehen
",",--
und,und
wie,wie
groß,groß
auc,auc
<,<
unser,unser
Schmerz,Schmerz
am,an
Grabe,Grab
Uvißkis,Uvißki
und,und
dem,der
Kranken-,Krank
Teger,Teger
unseres,unser
verwundeten,verwundet
Führers,Führer
Lenin,Lenin
ist,sein
",",--
wir,wir
flogen,fliegen
nicht,nicht
",",--
wir,wir
rufen,rufen
den,der
Arbeitern,Arbeiter
m,m
 , 
Der,der
Feinb,Feinb
|,|
voller,voller
 , 
ihn,ihn
nieder,nieder
",",--
[,[
<,<
lagt,lagen
iba,iba
[,[
les,les
!,--
Orgonisiert,Orgonisiert
Euch,euch
zu,zu
diesem,dieser
nach,nach
den,der
Beschlüssen,Beschluß
der,der
Ardeitervertreier,Ardeitervertreier
.,--
Keine,kein
Panik,Panik
",",--
kein,kein
:,--
einzelnen,einzeln
Recheakte,Recheakt
dürfen,dürfen
Plaz,Plaz
greisen,greisen
:,--
wir,wir
haben,haben
den,der
Feind,Feind
mit,mit
vereinten,vereint
Kräften,Kraft
zu,zu
Boden,Boden
geworfen,werfen
",",--
mit,mit
vereinten,vereint
Kräften,Kraft
werden,werden
wir,wir
ihm,ihm
auch,auch
pollends,Pollends
den,der
Geraus,Geraus
machen,machen
!,--
5,5
 , 
Sriegsfeuerungszulagen,sriegsfeuerungszulagen
für,für
Beamte,Beamter
.,--
 , 
Eine,ein
einmalige,einmalig
Zuwendung,Zuwendung
.,--
 , 
Die,der
Grundsähe,Grundsähe
für,für
die,der
einmaligen,einmalig
Kriegs,Krieg
»,--
teuerungezulagen,teuerungezulag
au,au
die,der
Beamten,Beamter
",",--
Volksschul-,Volksschul
lehrer,Lehrer
und,und
Geistlißen,Geistlißen
und,und
die,der
einmaligen,einmalig
Kriegsbeihilfen,Kriegsbeihilfe
an,an
die,der
Ruhegehaltsempfänger,Ruhegehaltsempfänger
und,und
die,der
Hinterbliebenen,hinterbliebener
von,von
Beamten,Beamter
usw.,usw.
stehen,stehen
",",--
wie,wie
halbamtlih,halbamtlih
mitgeteilt,mitteilen
wird,werden
",",--
nun-,nun
mehr,mehr
jest,Jest
.,--
Allen,alle
für,für
die,der
Gewährung,Gewährung
von,von
laufen,laufen
»,--
 , 
menden,menden
planmäßig,planmäßig
angestellten,angestellt
und,und
außerplan-,außerplan-
mäßigen,mäßig
Staatsbeamten,Staatsbeamt
mit,mit
einem,ein
Dienstein-,Dienstein
kommen,kommen
vis,vis
zu,zu
29.000,29.000
M.,M.
einschließlich,einschließlich
wird,werden
so-,so
fort,Fort
eine,ein
außerordentliche,außerordentlich
einmalige,einmalig
riegs-,riegs-
teuerungszulage,Teuerungszulage
ausgezahlt,auszahlen
.,--
 , 
Für,für
den,der
kinderlos,kinderlos
Verheirateten,verheirateter
be,be
!,--
iese,ies
Zulage,Zulage
mindestens,mindestens
500,500
M,M
und,und
hö,hö
<,<
«,--
stens,stens
1000,1000
M.,M.
Sie,sie
wird,werden
im,in
einzelnen,einzelner
wie,wie
folgt,folgen
berechnet,berechnen
:,--
Zu,zu
einem,ein
Grundbetrag,Grundbetrag
von,von
2s0,2s0
Mark,Mark
tritt,treten
der,der
volle,voll
Betrag,Betrag
des,der
monatlichen,monatlich
Ge,Ge
»,--
halts,Halt
ohne,ohne
Wohnungsgeldzuschuß,Wohnungsgeldzuschuß
hinzu,hinzu
.,--
Der,der
sich,sich
bei,bei
dieser,dieser
Berechnung,Berechnung
ergebende,ergebend
Betrag,Betrag
wird,werden
",",--
soweit,soweit
er,er
unter,unter
500,500
M.,M.
zurübleibt,zurübleiben
",",--
auf,auf
500,500
M.,M.
erhöht,erhöhen
",",--
soweit,soweit
er,er
1000,1000
M.,M.
überschreitet,überschreiten
",",--
auf,auf
1000,1000
M.,M.
ermäßigt,ermäßigen
.,--
Verheiratete,Verheiratet
mit,mit
Kin,Kin
»,--
dern,dern
erhalten,erhalten
für,für
jedes,jeder
Kind,Kind
weitere,weit
Kinder,Kind
»,--
zulagen,zulagen
von,von
je,je
10,10
v.,v.
H.,H.
der,der
sich,sich
aus,aus
vorigem,vorig
Absaß,Absaß
ergebenden,ergebend
Gesamtzulage,Gesamtzulage
.,--
 , 
Die,der
Unverheirateten,unverheiratete
erhalten,erhalten
als,als
einmaliz,Einmaliz
Kriegstenorungezulage,Kriegstenorungezulag
70,70
pCt,pCt
.,--
der,der
für,für
die,der
kin-,kin
 , 
7,7
heirateten,heiratet
geltenden,geltend
Zulage,Zulage
",",--
Auf,auf
die,der
einmalige,einmalig
Kriegsteuerungszuloge,Kriegsteuerungszuloge
finden,finden
im,in
all-,all
gemeinen,gemein
die,der
Bestimmungen,Bestimmung
über,über
die,der
laufenden,laufend
Kriegsteuerungszulagen,Kriegsteuerungszulag
Anwendung,Anwendung
.,--
 , 
In,in
glei&er,glei&er
Weise,Weise
werden,werden
auch,auch
die,der
Leiter,Leiter
",",--
Lehrer,Lehrer
1nd,1nd
Lehrerinnen,Lehrerinn
an,an
öffentlichen,öffentlich
Volks-,Volk
schulen,schulen
sowie,sowie
die,der
Geistlichen,Geistliche
berücksichtigt,berücksichtigen
.,--
Ent-,Ent-
sprechendes,sprechendes
gilt,gelten
für,für
die,der
Lohnangestellten,Lohnangestellt
höherer,hoch
Ordnung,Ordnung
",",--
 , 
Unraittelbare,unraittelbar
Staatsbeamte,Staatsbeamt
",",--
Volksschullehr-,Volksschullehr
personen,Person
und,und
Geistliche,geistliche
im,in
Ruhestande,Ruhestand
sowie,sowie
diz,diz
Sipterbltebenen,Sipterblteben
von,von
unmittelbaren,unmittelbar
Siaatobeam-,Siaatobeam
ten,ten
",",--
Velfeschullehrern,Velfeschullehrer
und,und
Geistlichen,Geistliche
erhalten,erhalten
u,u
Voraussehungen,Voraussehung
",",--
die,der
für,für
die,der
Gewäh-,Gewäh
 , 
nder,nd
Kriogsbeihilfen,Kriogsbeihilfe
an,an
denselben,derselbe
Ver-,Ver-
 , 
is,--
geiten,geiten
",",--
fofort,Fofort
eine,ein
anßerorden,anßerord
liche,lich
Kriegsbeihilfe,Kriegsbeihilfe
",",--
die,der
mindestens,mindestens
50,50
»,--
.,--
H.,H.
",",--
 , 
stens,stens
aber,aber
100,100
v.,V.
Ö.,Ö.
derjenigen,derjenige
Summe,Summe
be-,be
die,der
an,an
einmaliger,einmalig
Kriegsteuerungszulage,Kriegsteuerungszulage
ugrundelegung,Ugrundelegung
der,der
von,von
dem,der
Veomten,Veomt
 , 
|,|
bezogenen,bezogen
Geholtsbezüge,Geholtsbezug
zustehen,zustehen
 , 
würde,werden
",",--
wenn,wenn
der,der
Beamte,Beamter
usw.,usw.
noc,noc
<,<
im,in
Dienste,Dienst
Die,der
Beihilfe,Beihilfe
ist,sein
",",--
wo,wo
das,der
Bedürfnis,Bedürfnis
zur,zu
 , 
hrung,Hrung
einer,ein
laufenden,laufend
Kriegsbeihilfe,Kriegsbeihilfe
be,be
 , 
5,5
anerkannt,anerkennen
wurde,werden
",",--
ohne,ohne
weiteres,weiterer
zu,zu
gewäh,Gewäh
«,--
ven,ven
",",--
und,und
zwar,zwar
wird,werden
in,in
der,der
Regel,Regel
derselb,derselb
»,--
Pro,pro
»,--
zent,Zent
/,--
aß,aß
der,der
Bemessung,Bemessung
der,der
eimnaligen,eimnalig
Kriegs-,Krieg
beihilfe,Beihilfe
zugrunde,zugrunde
gelegt,legen
",",--
der,der
bei,bei
der,der
Bemessang,Bemessang
der,der
lausenden,lausend
Kriegabeihiisfe,Kriegabeihiisfe
maßgebend,maßgebend
ge-,ge
wesen,wesen
ist,sein
.,--
S,S
 , 
Vollwaisen,vollwaisen
bis,bis
zu,zu
18,18
Jahren,Jahr
erhalten,erhalten
die,der
 , 
men,men
zustehende,zustehend
einmalige,einmalig
Kriegsbeihilfe,Kriegsbeihilfe
in,in
 , 
je,je
von,von
59,59
pCt,pCt
.,--
bis,bis
100,100
pCt,pCt
.,--
der,der
für,für
das,der
Kind,Kind
 , 
entspredsenden,entspredsend
aktivea,aktivea
Beamten,Beamter
usw.,usw.
zu-,zu
ständigen,ständig
einmaligen,einmalig
Kriegotieuerungszulage,Kriegotieuerungszulage
.,--
 , 
Eine,ein
nähere,näh
Begründung,Begründung
für,für
Lie,Lie
von,von
der,der
Regierung,Regierung
getroffene,getroffen
Maßnahme,Maßnahme
",",--
die,der
über,über
den,der
 , 
her,her
in,in
der,der
Presse,Presse
bekannt,bekannt
gewordenen,geworden
Plan,Plan
in,in
der,der
Bemessung,Bemessung
fowohl,fowohl
des,der
Grundbetrages,Grundbetrag
wie,wie
des,der
Mindestbetrages,Mindestbetrag
hinausgeht,hinausgehen
und,und
damit,damit
für,für
den,der
geringer,gering
besoldeten,besoldet
Teil,Teil
der,der
Beamtenschaft,Beamtenschaft
weiter,weiter
wesentliche,wesentlich
„,--
Verbesserungen,Verbesserung
schafft,schaffen
",",--
bleibt,bleiben
vordehalten,vordehalten
.,--
 , 
Ein,ein
Feichsfommissar,Feichsfommissar
für,für
Bohnangswesen,Bohnangswese
.,--
 , 
Geheimer,Geheimer
Nat,Nat
Freiherr,Freiherr
von,von
Coels,Coels
",",--
 , 
Der,der
Reichskanzler,Reichskanzler
(,--
Reichswirtschaftamt,Reichswirtschaftamt
),--
),--
hat,haben
am,an
31.,31.
August,August
1918,1918
folgende,folgend
Bekanntmachung,Bekanntmachung
erlassen,erlassen
:,--
 , 
Für,für
die,der
besonderen,besonderer
Aufgaben,Aufgabe
der,der
Reichsver-,Reichsver
waltung,Waltung
auf,auf
dem,der
Gebiete,Gebiet
des,der
Wohnungswesens,Wohnungswesen
in,in
der,der
Zeit,Zeit
des,der
Ueberganges,Uebergang
von,von
der,der
Kriegs,Krieg
»,--
zur,zu
Friedenswirtschaft,Friedenswirtschaft
ist,sein
im,in
Reichswirtschöftsmnt,Reichswirtschöftsmnt
ein,ein
Reichskommissar,Reichskommissar
für,für
Wohnungs-,Wohnung
wesen,wesen
bestellt,bestellen
worden,werden
",",--
dem,der
folgende,folgend
Aufgaben,Aufgabe
augewiesen,augewiesen
find,find
:,--
 , 
4.,4.
Verteilung,Verteilung
verfügbarer,verfügbar
Heeres-,Heere
und,und
Ma-,Ma
 , 
zinevorräte,zinevorräte
für,für
Bauzwecke,Bauzwecke
im,in
Einvernehmen,Einvernehmen
mit,mit
dem,der
Reichskommissar,Reichskommissar
für,für
die,der
Verwertung,Verwertung
des,der
ent+,ent+
behrlich,behrlich
werdenden,werdend
Heeres-,Heeres-
und,und
Marinegutes,Marinegut
",",--
=,=
2.,2.
Förderung,Förderung
der,der
Erzeugung,Erzeugung
von,von
Baustoffen,Baustoff
",",--
=,=
>,>
3,3
",",--
Regelung,Regelung
des,der
Absaßes,Absaß
von,von
Baustoffen,Baustoff
",",--
=,=
>,>
4,4
",",--
Gewährung,Gewährung
von,von
Bouzuschüssen,Bouzuschüss
ous,ous
den,der
durch,durch
 , 
7,7
Reich,Reich
:,--
sekretär,Sekretär
des,der
Reichswirtschaftsamts,Reichswirtschaftsamt
bei,bei
der,der
Durch-,Durch
führung,Führung
der,der
oben,oben
genannten,genannt
Aufgaben,Aufgabe
nach,nach
außen,außen
hin,hin
selbständig,selbständig
.,--
34,34
m,m
wird,werden
ein,ein
Aus,aus
18,18
8,8
8,8
der,der
gegeben,geben
",",--
der,der
in,in
grundssäßlichen,grundssäßlich
Fragen,Frage
u,u
hören,hören
ist,sein
.,--
Den,der
Vorsit,Vorsit
im,in
Ausschuß,Ausschuß
",",--
dessen,der
itgsieder,itgsied
vom,von
Reichskanzler,Reichskanzler
ernannt,ernennen
werden,werden
",",--
le,le
Rehen,Reh
R,R
tertaate,tertaat
[,[
s,s
Reichskommissar,Reichskommissar
ist,sein
der,der
Unt,Unt
I.,I.
sekretär,Sekretär
im,in
Königli,Königli
reußis,Reußis
Mini,Mini
der,der
öffentiicen,öffentiice
Arbeiten,Arbeit
M,M
ELN,ELN
v,v
 , 
„,--
than,than
 , 
den,der
Kriegstenerungszulagen,Kriegstenerungszulage
in,in
Betracht,Betracht
kom,kom
|,|
*,*
 , 
[,[
3,3
 , 
0,0
und,und
Aisne,Aisne
.,--
 , 
Von,von
einem,ein
militärischen,militärisch
M,M
Äs,Äs
«,--
erbeiter,erbeiter
.,.
7,7
“,--
 , 
euf,euf
dem,der
südöstlich,südöstlich
von,von
Noyon,Noyon
liegenden,liegend
Front,Front
»,--
 , 
teile,Teil
sich,sich
abspielen,abspielen
würde,werden
.,--
Hier,hier
an,an
dem,der
Winkel,Winkel
 , 
[,[
?,--
vajerer,Vajerer
beiden,beide
einstigen,einstig
Offeasivleile,Offeasivleil
 , 
sich,sich
augenscheinlic,Augenscheinlic
),--
vorgenommen,vornehmen
",",--
 , 
sflicer,sflicer
Richtung,Richtung
auf,auf
La,La
Före,Före
und,und
 , 
:,--
Hzeitig,Hzeitig
und,und
gewissermaßen,gewissermaßen
mit,mit
einem,ein
 , 
Stlege,Stlege
zweien,zweien
von,von
dei,dei
deutschen,deutsch
Heere*gruppen,Heere*gruppe
 , 
in,in
die,der
Flanken,Flanke
zu,zu
stoßen,stoßen
.,--
Dan,Dan
hat,haben
",",--
wie,wie
fich,fich
 , 
bald,bald
zeigte,zeigen
",",--
die,der
gensale,gensal
deuliche,deulicher
Führung,Führung
durch,durch
Hie,Hie
alsbaldige,alsbaldig
Zi,Zi
 , 
ügel,ügel
der,der
Fran-,Fran
 , 
Bewegung,Bewegung
erprechend,erprechend
folgen,folgen
 , 
orden,ord
einschwenken,einschwenken
müssen,müssen
.,--
Go,Go
steht,stehen
 , 
Her,Her
Feind,Feind
nun,nun
dort,dort
sekt,sekt
mehreren,mehrere
Tagen,Tag
sa,sa
9:-,9:-
zwungener,zwungen
Tatenlosig,Tatenlosig
?,--
eit,eit
vor,vor
diesen,dieser
Flinßläufen,Flinßläuf
.,--
 , 
Anders,anders
am,an
Südflügel,Südflügel
",",--
wo,wo
Foch,Foch
zwischen,zwischen
Ailette,Ailette
und,und
Aisne,Aisne
an,an
feinen,fein
Durchbruchsabfich-,Durchbruchsabfich
ten,ten
hartnädig,hartnädig
festhält,festhalten
.,--
Hier,hier
foll,foll
der,der
tiefgeführte,tiefgeführter
 , 
vchhbruch,Vchhbruch
zwischen,zwischen
Couey,Couey
le,le
Chateau,Chateau
und,und
Sois-,Sois
sons,Son
die,der
deutsche,deutsch
Vesle-Front,Vesle-Front
in,in
der,der
Flanke,Flanke
be-,be
drohen,drohen
und,und
womöglich,womöglich
aufrollen,aufrollen
.,--
Der,der
Genera,Genera
»,--
lissimus,lissimus
müßte,müssen
aber,aber
endlich,endlich
aus,aus
den,der
Vorgängen,Vorgang
der,der
leyten,leyt
Wochen,Woche
gelernt,lernen
haben,haben
",",--
daß,daß
wir,wir
auch,auch
hier,hier
wie,wie
anderswo,anderswo
in,in
planmäßigem,planmäßig
Ausweichen,ausweichen
",",--
fei,fei
es,es
auch,auch
ein,ein
Ausweichen,ausweichen
bis,bis
an,an
den,der
Damen-,Damen-
weg,Weg
",",--
seinen,sein
kühnen,kühn
Plänen,Plan
jederzeit,jederzeit
ein,ein
Ziel,Ziel
setzen,setzen
können,können
.,--
Dazu,dazu
wäre,sein
aber,aber
noch,noch
immer,immer
Zeit,Zeit
;,--
bisher,bisher
sind,sein
seine,sein
„,--
Erfolge,Erfolg
“,--
nicht,nicht
derartig,derartig
",",--
daß,daß
das,der
überhaupt,überhaupt
in,in
Frage,Frage
käme,kommen
",",--
Nach,nach
der,der
Ver-,Ver
legung,Legung
unserer,unser
Kampflinie,Kampflinie
hinter,hinter
die,der
Ailette,Ailette
brachen,brechen
Fochs,Foch
Divisionen,Division
am,an
23.,23.
August,August
troß,troß
der,der
gegnerischen,gegnerisch
schweren,schwer
Arti,Arti
?,--
crievorbereitung,Crievorbereitung
vor,vor
unserer,unser
Front,Front
zusammen,zusammen
.,--
Es,es
folgten,folgen
Tage,Tag
der,der
Atempause,Atempause
",",--
bis,bis
General,General
Humbert,Humbert
am,an
28.,28.
nach,nach
Auffüllung,Auffüllung
seiner,sein
tieserschütterten,tieserschüttert
Verbände,Verband
mit,mit
Amerikanern,Amerikaner
zu,zu
Erkandungsgefechten,Erkandungsgefecht
größeren,groß
Stiles,Stile
schritt,schreiten
",",--
in,in
denen,der
er,er
bei,bei
Pasly,Pasly
eine,ein
ernste,ernst
Schlappe,Schlappe
erlitt,erleiden
",",--
Erst,erst
der,der
29.,29.
war,sein
seitens,seitens
un,un
serer,ser
Gegner,Gegner
ausersehen,ausersehen
",",--
die,der
langersehnte,langersehnt
Ent-,Ent
scheidung,Scheidung
herbeizuführen,herbeiführen
.,--
Es,es
kam,kommen
zwischen,zwischen
Pont,Pont
St.,St.
Mard,Mard
und,und
Channy,Channy
zu,zu
einem,ein
neuen,neu
Großkampftag,Großkampftag
unter,unter
Verwendung,Verwendung
zahlloser,zahllos
Pan-,Pan
zerwagen,Zerwag
und,und
dicht,dicht
aufeinanderfolgender,aufeinanderfolgend
In-,In
fanteriesturmwellen,fanteriesturmwelle
.,--
Eine,ein
shwere,shw
Niederlage,Niederlage
des,der
Feindes,Feind
unter,unter
ganz,ganz
unerhört,unerhört
hohen,hoch
Ver,Ver
»,--
Iusten,Iusten
war,sein
das,der
Ende,Ende
des,der
Tages,Tag
",",--
Es,es
war,sein
im,in
Nahkampf,Nahkampf
und,und
Gegenangrisf,Gegenangrisf
und,und
Feuer,Feuer
aller,aller
Art,Art
wohl,wohl
der,der
sHwerste,sHwer
Kampftag,Kampftag
des,der
ganzen,ganz
Krieges,Krieg
",",--
ein,ein
Ruhmestag,Ruhmestag
für,für
die,der
deutschen,deutsch
Trup,Trup
»,--
pen,pen
der,der
verschiedensten,verschieden
Volksstämme,Volksstämme
.,--
=,=
-,--
Wieder,wieder
war,sein
der,der
nachfolgende,nachfolgend
Tag,Tag
ziemlich,ziemlich
ruhig,ruhig
",",--
wieder,wieder
holte,holen
der,der
Feind,Feind
Reserven,Reserve
zur,zu
Vervollständigung,Vervollständigung
seiner,sein
gelichteten,gelichtet
Reihen,Reihe
heran,heran
",",--
und,und
wieder,wieder
be-,be-
nußte,nußt
unsere,unser
Oberste,oberer
Heeresleitung,Heeresleitung
die,der
Zeit,Zeit
",",--
den,der
am,an
Pacly-Fopf,Pacly-Fopf
vorragenden,vorragend
Bogen,Bogen
auf,auf
die,der
Sehne,Sehne
Juvigny-Bucy,Juvigny-Bucy
le,le
Long,Long
zurüczuziehen,zurüczuziehen
.,--
 , 
Die,der
dann,dann
am,an
31.,31.
mit,mit
erneuter,erneut
Wucht,Wucht
losbrechende,losbrechend
Schlacht,Schlacht
auf,auf
breiter,breit
Front,Front
erwies,erweisen
fich,fich
wiederum,wiederum
bis,bis
auf,auf
den,der
Einbruch,Einbruch
ösilich,ösilich
Invigny,Invigny
bis,bis
Terny,Terny
Sorny,Sorny
",",--
der,der
den,der
Niesen-Kraft-,Niesen-Kraft
und,und
Verlust,Verlust
:,--
aufwand,Aufwand
daum,Daum
rechtserti,Rechtserti
rfte,rfte
",",--
als,als
ein,ein
Miß-,Miß
 , 
was,wer
auch,auch
die,der
Kämpe,Kämp
der,der
folgenden,folgend
Tage,Tag
bestätigten,bestätigen
",",--
wo,wo
dem,der
Feinde,Feind
Kraft,Kraft
und,und
Entschluß,Entschluß
fehlten,fehlen
",",--
seinen,sein
angeblichen,angeblich
Erfolg,Erfolg
auszuwerten,auszuwert
",",--
 , 
Alles,alle
",",--
was,wer
sich,sich
in,in
",",--
diesen,dieser
Tagen,Tag
nördlic,nördlic
der,der
Oise,Oise
ereignete,ereignen
",",--
hat,haben
weit,weit
weniger,weniger
Bedeutung,Bedeutung
",",--
han-,han-
delte,delten
es,es
sich,sich
hier,hier
doch,doch
lediglich,lediglich
um,um
Kämpfe,Kampf
",",--
die,der
das,der
Festseßen,Festseßen
unserer,unser
Truppen,Truppe
in,in
der,der
zur,zu
Ver-,Ver
teidigung,Teidigung
jo,jo
gut,gut
geeigneten,geeignet
Linie,Linie
Noyon,Noyon
--,--
Ba-,Ba
paume,paume
hindern,hindern
sollten,sollen
.,--
Die,der
großen,groß
",",--
bisher,bisher
jedes-,jedes-
mal,mal
unter,unter
schwetsien,schwetsien
gegnerischen,gegnerisch
Verlusten,Verlust
ge-,ge
scheiterten,scheitern
Angriffe,Angriff
der,der
Franzosen,Franzose
westlich,westlich
und,und
nordwestlich,nordwestlich
Noyon,Noyon
",",--
dort,dort
",",--
wo,wo
unsere,unser
Front,Front
von,von
Norden,Norden
nach,nach
Osten,Osten
sich,sich
wendet,wenden
",",--
haben,haben
ebenso-,ebenso-
wenig,wenig
ein,ein
Eindrüken,Eindrüke
der,der
Winkelstellung,Winkelstellung
am,an
Vergplateau,Vergplateau
erzwungen,erzwingen
",",--
wie,wie
die,der
weites,weites
nördlich,nördlich
angeseßten,Angeseßt
verlustreichen,verlustreich
Angriffe,Angriff
am,an
1.,1.
Septem,Septem
»,--
ber,ber
es,es
vermochten,vermochten
",",--
den,der
Durcchdruch,Durcchdruch
dnrch,dnrch
unsere,unser
Konalstellung,Konalstellung
von,von
Nesle,Nesle
bis,bis
Beaulieu,Beaulieu
zu,zu
vollenden,vollenden
.,--
Die,der
schwere,schwer
Niederloge,Niederloge
vom,von
31.,31.
August,August
und,und
die,der
gescheiterten,gescheitert
Anstürme,Anstürme
vom,von
1.,1.
Septembex,Septembex
werden,werden
den,der
Gegner,Gegner
ohnehin,ohnehin
wohl,wohl
bald,bald
dahin,dahin
«,--
bringen,bringen
",",--
von,von
seinen,sein
zu,zu
Frontalongriffen,Frontalongriffen
ge,ge
»,--
wordenen,worden
Anstürmen,Anstürm
Abstand,Abstand
zu,zu
nehmen,nehmen
",",--
die,der
sih,sih
als,als
immer,immer
aussfichtsloser,aussfichtslos
erweisen,erweisen
.,--
 , 
Im,in
Norden,Norden
ist,sein
die,der
Nückverlegung,Nückverlegung
unserer,unser
Kampssront,Kampssront
im,in
Schlachtfeld,Schlachtfeld
von,von
B2paume,B2paume
",",--
zwi-,zwi-
schen,sch
Somme,Somm
und,und
Senseebach,Senseebach
befehlsgemöß,Befehlsgemöß
weiter,weit
durchgeführt,durchführen
worden-,worden-
Unsere,unser
Gegner,Gegner
",",--
die,der
wohl,wohl
wissen,wissen
",",--
was,was
es,es
für,für
sie,sie
bedeutet,bedeuten
",",--
daß,daß
unsere,unser
frühere,früh
Keilfront,Keilfront
jeßt,jessen
geradegestre,geradegestre
>,>
t,t
worden,werden
ist,sein
",",--
umd,umd
nur,nur
noch,noch
frontal,frontal
angegriffen,angreifen
werden,werden
kann,können
",",--
wes,wes
für,für
sie,sie
nicht,nicht
gerade,gerade
eine,ein
Erleichterung,Erleichterung
ihrer,ihr
Offensive,Offensive
bedeutet,bedeuten
",",--
haben,haben
deshalb,deshalb
noH,noH
in,in
zwölfter,zwölft
Stunde,Stunde
versueht,versuehen
",",--
in,in
schhweren,schhw
fünftägigen,fünftägig
Anstürmen,Anstürm
unser,unser
Feitiehen,Feitiehen
in,in
der,der
Linie,Linie
Ba-,Ba
paume,paume
--,--
Noyon,Noyon
zu,zu
vereitein,vereitein
",",--
Ihr,ihr
Ziel,Ziel
war,sein
es,es
",",--
von,von
Arras,Arras
in,in
Richtung,Richtung
auf,auf
Cambrai,Cambrai
durchzu-,durchzu-
stoßen,stoßen
",",--
um,um
hinter,hinter
den,der
Flügel,Flügel
dieser,dieser
Front,Front
zu,zu
fossen,fossen
",",--
Es,es
 , 
Immer,immer
mit,mit
Gewalt-,Gewalt
müssen,müssen
",",--
dürfen,dürfen
die,der
Front,Front
»,--
verlegungen,Verlegung
nach,nach
rücdwärtz,Rücdwärtz
an,an
der,der
Hauptkampf-,Hauptkampf-
front,Front
fürs,für
erste,erster
erledigt,erledigen
sein,sein
",",--
abgesehen,absehen
von,von
kleineren,klein
Verschiebungen,Verschiebung
",",--
die,der
ohne,ohne
Belang,Belang
sind,sein
",",--
solange,solange
wir,wir
noch,noch
weit,weit
vor,vor
unserer,unser
Siegfried-,Siegfried
ftellung,Ftellung
stehen,stehen
.,--
Im,in
völlig,völlig
verwüsteten,verwüstet
Trichter-,Trichter
gelände,geländ
",",--
aller,aller
rüdwärtigen,rüdwärtig
Berbindungen,Berbindung
bar,bar
",",--
mag,mögen
der,der
Gegner,Gegner
fürs,für
erste,erster
fiHh,fiHh
einrichten,einrichten
",",--
bis,bis
unsere,unser
Oberste,oberer
Heeresleitung,Heeresleitung
",",--
die,der
auc,auc
<,<
jekt,jekt
noch,noch
immer,immer
die,der
Schlachtensührung,Schlachtensührung
in,in
der,der
Hand,Hand
hat,haben
",",--
es,es
entscheidet,entscheiden
",",--
ob,ob
der,der
neue,neu
Kampf,Kampf
vorwärts,vorwärts
oder,oder
rückwärts,rückwärts
der,der
heutigen,heutig
Kowpflinien,Kowpflinie
ausgefochten,ausgefochten
werden,werden
soll,sollen
4,4
),--
3.47.0,3.47.0
..,..
0,0
..,..
00,00
0,0
X,X
 , 
Der,der
englische,englisch
Heeresbericht,Heeresbericht
.,--
Vom,von
1.,1.
September,September
abends,abends
.,--
-,--
 , 
=,=
der,der
Mein,mein
Sthlachtfront,Sthlachtfront
fanden,finden
 , 
Bie,Bie
heil,heil
",",--
dir,dir
Giahe,giahe
Bra,Bra
 , 
statt,statt
.,--
Unse,Unse
i,i
 , 
de,de
che,che
 , 
Beauloncourt,Beauloncourt
",",--
den,der
 , 
und,und
Fremicourt,Fremicourt
.,--
 , 
früh,früh
nördlich,nördlich
Sendicourt,Sendicourt
nenen,nen
neien,nei
Stellungen,Stellung
wurden,werden
«,--
ebgewiesen,ebgewiesen
.,--
Unsere,unser
Pae-,Pae
trouillen,Trouill
schoben,schoben
fich,fich
im,in
Abschnitt,Abschnitt
von,von
Lens,Lens
leicht,leicht
vorwärts,vorwärts
",",--
An,an
der,der
Lys-Front,Lys-Front
dauert,dauern
unjer,unjer
Vor,vor
»,--
züden,züden
an,an
.,--
Unsere,unser
Truppen,Truppe
haben,haben
Boutien,Boutien
",",--
oni,oni
En,En
dining,dining
2,2
erreicht,erreichen
iet,iet
stehen,stehen
mit,mit
 , 
m,m
Feind,Feind
in,in
enger,eng
euve,euve
Egli,Egli
;,--
und,und
Wulperah,Wulperah
«,--
Nn,Nn
"""",--
u,u
 , 
Im,in
August,August
1918,1918
wurden,werden
von,von
den,der
britischen,britisch
Truppen,Truppe
in,in
Frankreich,Frankreich
57,57
318,318
deutsche,deutsch
Gefan,Gefan
«,--
gene,gen
",",--
einschließlich,einschließlich
1283,1283
Offiziere,Offizier
",",--
Im,in
leiden,leid
Zeitraum,Zeitraum
erbeutet,erbeuten
",",--
deu,deu
!,--
 , 
ier,ier
!,--
',--
d,d
Nunden,Nunden
Arterie,Arterie
",",--
and,and
Mörser,Mörser
ename,enam
Lein,Lein
»,--
 , 
jemunition,Jemunition
unc,unc
rie,rie
te,te
japehzmunition,Japehzmunition
und,und
ungeheures,ungeheur
Kriegsmaterial,Kriegsmaterial
 , 
Eine,ein
Arbeitkerbotschaft,Arbeitkerbotschaft
Witsons,Witsons
",",--
 , 
Telegr,Telegr
",",--
unseres,unser
Korrespondenten,Korrespondent
.,--
